date,network,delay_category,is_weekend,is_rush_hour,count
2024-10-03,streetcar,mechanical,False,False,5
2024-10-03,streetcar,operational,False,False,8
2024-10-03,streetcar,operational,False,True,2
2024-10-03,streetcar,uncategorized,False,False,5
2024-10-03,streetcar,uncategorized,False,True,2
2024-10-03,streetcar,weather,False,False,2
2024-10-03,streetcar,weather,False,True,1
2024-10-03,subway,crowding,False,False,33
2024-10-03,subway,crowding,False,True,8
2024-10-03,subway,mechanical,False,False,3
2024-10-03,subway,mechanical,False,True,4
2024-10-03,subway,operational,False,False,9
2024-10-03,subway,operational,False,True,3
2024-10-03,subway,uncategorized,False,False,3
2024-10-04,bus,crowding,False,False,23
2024-10-04,bus,crowding,False,True,5
2024-10-04,bus,mechanical,False,False,65
2024-10-04,bus,mechanical,False,True,15
2024-10-04,bus,operational,False,False,40
2024-10-04,bus,operational,False,True,12
2024-10-04,bus,uncategorized,False,False,14
2024-10-04,bus,uncategorized,False,True,6
2024-10-04,bus,weather,False,False,14
2024-10-04,streetcar,crowding,False,False,5
2024-10-04,streetcar,crowding,False,True,3
2024-10-04,streetcar,mechanical,False,False,9
2024-10-04,streetcar,operational,False,False,8
2024-10-04,streetcar,operational,False,True,4
2024-10-04,streetcar,uncategorized,False,False,1
2024-10-04,streetcar,weather,False,False,6
2024-10-04,subway,crowding,False,False,50
2024-10-04,subway,crowding,False,True,5
2024-10-04,subway,mechanical,False,False,7
2024-10-04,subway,mechanical,False,True,2
2024-10-04,subway,operational,False,False,6
2024-10-04,subway,operational,False,True,3
2024-10-04,subway,uncategorized,False,False,2
2024-10-05,bus,crowding,True,False,28
2024-10-05,bus,mechanical,True,False,51
2024-10-05,bus,operational,True,False,58
2024-10-05,bus,uncategorized,True,False,33
2024-10-05,bus,weather,True,False,11
2024-10-05,streetcar,crowding,True,False,5
2024-10-05,streetcar,mechanical,True,False,7
2024-10-05,streetcar,operational,True,False,18
2024-10-05,streetcar,uncategorized,True,False,7
2024-10-05,streetcar,weather,True,False,2
2024-10-05,subway,crowding,True,False,54
2024-10-05,subway,mechanical,True,False,8
2024-10-05,subway,operational,True,False,20
2024-10-05,subway,uncategorized,True,False,4
2024-10-06,bus,crowding,True,False,21
2024-10-06,bus,mechanical,True,False,37
2024-10-06,bus,operational,True,False,29
2024-10-06,bus,uncategorized,True,False,17
2024-10-06,bus,weather,True,False,7
2024-10-06,streetcar,crowding,True,False,6
2024-10-06,streetcar,mechanical,True,False,4
2024-10-06,streetcar,operational,True,False,11
2024-10-06,streetcar,uncategorized,True,False,5
2024-10-06,streetcar,weather,True,False,1
2024-10-06,subway,crowding,True,False,63
2024-10-06,subway,mechanical,True,False,5
2024-10-06,subway,operational,True,False,21
2024-10-06,subway,uncategorized,True,False,1
2024-10-07,bus,crowding,False,False,12
2024-10-07,bus,crowding,False,True,5
2024-10-07,bus,mechanical,False,False,44
2024-10-07,bus,mechanical,False,True,14
2024-10-07,bus,operational,False,False,36
2024-10-07,bus,operational,False,True,11
2024-10-07,bus,uncategorized,False,False,13
2024-10-07,bus,uncategorized,False,True,4
2024-10-07,bus,weather,False,False,8
2024-10-07,bus,weather,False,True,1
2024-10-07,streetcar,crowding,False,False,8
2024-10-07,streetcar,crowding,False,True,3
2024-10-07,streetcar,mechanical,False,False,2
2024-10-07,streetcar,mechanical,False,True,1
2024-10-07,streetcar,operational,False,False,7
2024-10-07,streetcar,operational,False,True,2
2024-10-07,streetcar,uncategorized,False,False,4
2024-10-07,streetcar,uncategorized,False,True,3
2024-10-07,streetcar,weather,False,False,7
2024-10-07,subway,crowding,False,False,38
2024-10-07,subway,crowding,False,True,9
2024-10-07,subway,mechanical,False,False,11
2024-10-07,subway,mechanical,False,True,5
2024-10-07,subway,operational,False,False,16
2024-10-07,subway,operational,False,True,7
2024-10-07,subway,uncategorized,False,False,5
2024-10-08,bus,crowding,False,False,15
2024-10-08,bus,crowding,False,True,3
2024-10-08,bus,mechanical,False,False,44
2024-10-08,bus,mechanical,False,True,26
2024-10-08,bus,operational,False,False,28
2024-10-08,bus,operational,False,True,8
2024-10-08,bus,uncategorized,False,False,13
2024-10-08,bus,uncategorized,False,True,6
2024-10-08,bus,weather,False,False,8
2024-10-08,bus,weather,False,True,1
2024-10-08,streetcar,crowding,False,False,6
2024-10-08,streetcar,mechanical,False,False,5
2024-10-08,streetcar,mechanical,False,True,1
2024-10-08,streetcar,operational,False,False,6
2024-10-08,streetcar,operational,False,True,4
2024-10-08,streetcar,uncategorized,False,False,3
2024-10-08,streetcar,uncategorized,False,True,1
2024-10-08,streetcar,weather,False,False,4
2024-10-08,subway,crowding,False,False,41
2024-10-08,subway,crowding,False,True,11
2024-10-08,subway,mechanical,False,False,11
2024-10-08,subway,mechanical,False,True,9
2024-10-08,subway,operational,False,False,8
2024-10-08,subway,operational,False,True,7
2024-10-08,subway,uncategorized,False,False,5
2024-10-09,bus,crowding,False,False,21
2024-10-09,bus,crowding,False,True,2
2024-10-09,bus,mechanical,False,False,54
2024-10-09,bus,mechanical,False,True,24
2024-10-09,bus,operational,False,False,25
2024-10-09,bus,operational,False,True,6
2024-10-09,bus,uncategorized,False,False,9
2024-10-09,bus,uncategorized,False,True,4
2024-10-09,bus,weather,False,False,12
2024-10-09,streetcar,crowding,False,False,8
2024-10-09,streetcar,crowding,False,True,1
2024-10-09,streetcar,mechanical,False,False,4
2024-10-09,streetcar,operational,False,False,6
2024-10-09,streetcar,operational,False,True,2
2024-10-09,streetcar,uncategorized,False,False,3
2024-10-09,streetcar,weather,False,False,3
2024-10-09,streetcar,weather,False,True,1
2024-10-09,subway,crowding,False,False,38
2024-10-09,subway,crowding,False,True,12
2024-10-09,subway,mechanical,False,False,7
2024-10-09,subway,mechanical,False,True,2
2024-10-09,subway,operational,False,False,16
2024-10-09,subway,operational,False,True,7
2024-10-09,subway,uncategorized,False,False,6
2024-10-10,bus,crowding,False,False,20
2024-10-10,bus,crowding,False,True,3
2024-10-10,bus,mechanical,False,False,55
2024-10-10,bus,mechanical,False,True,15
2024-10-10,bus,operational,False,False,28
2024-10-10,bus,operational,False,True,14
2024-10-10,bus,uncategorized,False,False,15
2024-10-10,bus,uncategorized,False,True,7
2024-10-10,bus,weather,False,False,8
2024-10-10,bus,weather,False,True,2
2024-10-10,streetcar,crowding,False,False,8
2024-10-10,streetcar,crowding,False,True,1
2024-10-10,streetcar,mechanical,False,False,3
2024-10-10,streetcar,mechanical,False,True,2
2024-10-10,streetcar,operational,False,False,5
2024-10-10,streetcar,operational,False,True,2
2024-10-10,streetcar,uncategorized,False,False,1
2024-10-10,streetcar,uncategorized,False,True,1
2024-10-10,streetcar,weather,False,False,4
2024-10-10,streetcar,weather,False,True,2
2024-10-10,subway,crowding,False,False,44
2024-10-10,subway,crowding,False,True,12
2024-10-10,subway,mechanical,False,False,9
2024-10-10,subway,mechanical,False,True,1
2024-10-10,subway,operational,False,False,9
2024-10-10,subway,operational,False,True,5
2024-10-10,subway,uncategorized,False,False,8
2024-10-11,bus,crowding,False,False,21
2024-10-11,bus,crowding,False,True,2
2024-10-11,bus,mechanical,False,False,51
2024-10-11,bus,mechanical,False,True,11
2024-10-11,bus,operational,False,False,36
2024-10-11,bus,operational,False,True,9
2024-10-11,bus,uncategorized,False,False,15
2024-10-11,bus,uncategorized,False,True,5
2024-10-11,bus,weather,False,False,8
2024-10-11,bus,weather,False,True,5
2024-10-11,streetcar,crowding,False,False,11
2024-10-11,streetcar,mechanical,False,False,3
2024-10-11,streetcar,operational,False,False,15
2024-10-11,streetcar,uncategorized,False,False,2
2024-10-11,streetcar,uncategorized,False,True,1
2024-10-11,streetcar,weather,False,False,3
2024-10-11,streetcar,weather,False,True,1
2024-10-11,subway,crowding,False,False,49
2024-10-11,subway,crowding,False,True,6
2024-10-11,subway,mechanical,False,False,6
2024-10-11,subway,operational,False,False,17
2024-10-11,subway,operational,False,True,6
2024-10-11,subway,uncategorized,False,False,2
2024-10-12,bus,crowding,True,False,9
2024-10-12,bus,mechanical,True,False,46
2024-10-12,bus,operational,True,False,67
2024-10-12,bus,uncategorized,True,False,10
2024-10-12,bus,weather,True,False,10
2024-10-12,streetcar,crowding,True,False,9
2024-10-12,streetcar,mechanical,True,False,5
2024-10-12,streetcar,operational,True,False,6
2024-10-12,streetcar,uncategorized,True,False,4
2024-10-12,streetcar,weather,True,False,3
2024-10-12,subway,crowding,True,False,39
2024-10-12,subway,mechanical,True,False,2
2024-10-12,subway,operational,True,False,21
2024-10-12,subway,uncategorized,True,False,4
2024-10-13,bus,crowding,True,False,20
2024-10-13,bus,mechanical,True,False,38
2024-10-13,bus,operational,True,False,37
2024-10-13,bus,uncategorized,True,False,5
2024-10-13,bus,weather,True,False,10
2024-10-13,streetcar,crowding,True,False,10
2024-10-13,streetcar,mechanical,True,False,4
2024-10-13,streetcar,operational,True,False,5
2024-10-13,streetcar,uncategorized,True,False,2
2024-10-13,streetcar,weather,True,False,2
2024-10-13,subway,crowding,True,False,31
2024-10-13,subway,mechanical,True,False,5
2024-10-13,subway,operational,True,False,4
2024-10-13,subway,uncategorized,True,False,4
2024-10-14,bus,crowding,False,False,14
2024-10-14,bus,crowding,False,True,1
2024-10-14,bus,mechanical,False,False,16
2024-10-14,bus,mechanical,False,True,4
2024-10-14,bus,operational,False,False,29
2024-10-14,bus,operational,False,True,4
2024-10-14,bus,uncategorized,False,False,5
2024-10-14,bus,uncategorized,False,True,1
2024-10-14,bus,weather,False,False,5
2024-10-14,bus,weather,False,True,1
2024-10-14,streetcar,crowding,False,False,12
2024-10-14,streetcar,crowding,False,True,2
2024-10-14,streetcar,mechanical,False,False,6
2024-10-14,streetcar,operational,False,False,8
2024-10-14,streetcar,uncategorized,False,False,4
2024-10-14,streetcar,weather,False,False,3
2024-10-14,subway,crowding,False,False,26
2024-10-14,subway,crowding,False,True,8
2024-10-14,subway,mechanical,False,False,4
2024-10-14,subway,mechanical,False,True,4
2024-10-14,subway,operational,False,False,11
2024-10-14,subway,operational,False,True,1
2024-10-14,subway,uncategorized,False,False,7
2024-10-15,bus,crowding,False,False,10
2024-10-15,bus,crowding,False,True,5
2024-10-15,bus,mechanical,False,False,35
2024-10-15,bus,mechanical,False,True,21
2024-10-15,bus,operational,False,False,51
2024-10-15,bus,operational,False,True,12
2024-10-15,bus,uncategorized,False,False,12
2024-10-15,bus,uncategorized,False,True,2
2024-10-15,bus,weather,False,False,4
2024-10-15,bus,weather,False,True,1
2024-10-15,streetcar,crowding,False,False,11
2024-10-15,streetcar,crowding,False,True,3
2024-10-15,streetcar,mechanical,False,False,6
2024-10-15,streetcar,mechanical,False,True,2
2024-10-15,streetcar,operational,False,False,14
2024-10-15,streetcar,operational,False,True,4
2024-10-15,streetcar,uncategorized,False,False,3
2024-10-15,streetcar,weather,False,False,2
2024-10-15,streetcar,weather,False,True,1
2024-10-15,subway,crowding,False,False,39
2024-10-15,subway,crowding,False,True,10
2024-10-15,subway,mechanical,False,False,7
2024-10-15,subway,operational,False,False,7
2024-10-15,subway,operational,False,True,5
2024-10-15,subway,uncategorized,False,False,5
2024-10-16,bus,crowding,False,False,12
2024-10-16,bus,crowding,False,True,1
2024-10-16,bus,mechanical,False,False,54
2024-10-16,bus,mechanical,False,True,16
2024-10-16,bus,operational,False,False,33
2024-10-16,bus,operational,False,True,5
2024-10-16,bus,uncategorized,False,False,3
2024-10-16,bus,uncategorized,False,True,8
2024-10-16,bus,weather,False,False,9
2024-10-16,bus,weather,False,True,3
2024-10-16,streetcar,crowding,False,False,11
2024-10-16,streetcar,crowding,False,True,2
2024-10-16,streetcar,mechanical,False,False,4
2024-10-16,streetcar,mechanical,False,True,1
2024-10-16,streetcar,operational,False,False,2
2024-10-16,streetcar,operational,False,True,1
2024-10-16,streetcar,uncategorized,False,False,5
2024-10-16,streetcar,weather,False,False,1
2024-10-16,subway,crowding,False,False,44
2024-10-16,subway,crowding,False,True,6
2024-10-16,subway,mechanical,False,False,9
2024-10-16,subway,mechanical,False,True,2
2024-10-16,subway,operational,False,False,14
2024-10-16,subway,operational,False,True,3
2024-10-16,subway,uncategorized,False,False,7
2024-10-17,bus,crowding,False,False,12
2024-10-17,bus,crowding,False,True,3
2024-10-17,bus,mechanical,False,False,49
2024-10-17,bus,mechanical,False,True,10
2024-10-17,bus,operational,False,False,29
2024-10-17,bus,operational,False,True,9
2024-10-17,bus,uncategorized,False,False,12
2024-10-17,bus,weather,False,False,15
2024-10-17,bus,weather,False,True,1
2024-10-17,streetcar,crowding,False,False,12
2024-10-17,streetcar,mechanical,False,False,3
2024-10-17,streetcar,mechanical,False,True,3
2024-10-17,streetcar,operational,False,False,17
2024-10-17,streetcar,operational,False,True,3
2024-10-17,streetcar,uncategorized,False,False,2
2024-10-17,streetcar,weather,False,False,1
2024-10-17,subway,crowding,False,False,34
2024-10-17,subway,crowding,False,True,11
2024-10-17,subway,mechanical,False,False,6
2024-10-17,subway,mechanical,False,True,7
2024-10-17,subway,operational,False,False,8
2024-10-17,subway,operational,False,True,2
2024-10-17,subway,uncategorized,False,False,2
2024-10-18,bus,crowding,False,False,18
2024-10-18,bus,crowding,False,True,3
2024-10-18,bus,mechanical,False,False,57
2024-10-18,bus,mechanical,False,True,18
2024-10-18,bus,operational,False,False,26
2024-10-18,bus,operational,False,True,3
2024-10-18,bus,uncategorized,False,False,9
2024-10-18,bus,uncategorized,False,True,3
2024-10-18,bus,weather,False,False,13
2024-10-18,streetcar,crowding,False,False,9
2024-10-18,streetcar,crowding,False,True,1
2024-10-18,streetcar,mechanical,False,False,2
2024-10-18,streetcar,mechanical,False,True,1
2024-10-18,streetcar,operational,False,False,5
2024-10-18,streetcar,operational,False,True,2
2024-10-18,streetcar,uncategorized,False,False,12
2024-10-18,streetcar,uncategorized,False,True,5
2024-10-18,streetcar,weather,False,False,4
2024-10-18,subway,crowding,False,False,31
2024-10-18,subway,crowding,False,True,6
2024-10-18,subway,mechanical,False,False,15
2024-10-18,subway,mechanical,False,True,1
2024-10-18,subway,operational,False,False,17
2024-10-18,subway,operational,False,True,7
2024-10-18,subway,uncategorized,False,False,4
2024-10-19,bus,crowding,True,False,23
2024-10-19,bus,mechanical,True,False,59
2024-10-19,bus,operational,True,False,47
2024-10-19,bus,uncategorized,True,False,12
2024-10-19,bus,weather,True,False,5
2024-10-19,streetcar,crowding,True,False,5
2024-10-19,streetcar,mechanical,True,False,2
2024-10-19,streetcar,operational,True,False,12
2024-10-19,streetcar,uncategorized,True,False,4
2024-10-19,streetcar,weather,True,False,6
2024-10-19,subway,crowding,True,False,44
2024-10-19,subway,mechanical,True,False,4
2024-10-19,subway,operational,True,False,24
2024-10-19,subway,uncategorized,True,False,2
2024-10-20,bus,crowding,True,False,18
2024-10-20,bus,mechanical,True,False,34
2024-10-20,bus,operational,True,False,33
2024-10-20,bus,uncategorized,True,False,7
2024-10-20,bus,weather,True,False,10
2024-10-20,streetcar,crowding,True,False,10
2024-10-20,streetcar,mechanical,True,False,2
2024-10-20,streetcar,operational,True,False,19
2024-10-20,streetcar,uncategorized,True,False,4
2024-10-20,streetcar,weather,True,False,5
2024-10-20,subway,crowding,True,False,31
2024-10-20,subway,mechanical,True,False,2
2024-10-20,subway,operational,True,False,12
2024-10-20,subway,uncategorized,True,False,2
2024-10-21,bus,crowding,False,False,15
2024-10-21,bus,crowding,False,True,5
2024-10-21,bus,mechanical,False,False,49
2024-10-21,bus,mechanical,False,True,24
2024-10-21,bus,operational,False,False,48
2024-10-21,bus,operational,False,True,6
2024-10-21,bus,uncategorized,False,False,11
2024-10-21,bus,uncategorized,False,True,7
2024-10-21,bus,weather,False,False,6
2024-10-21,bus,weather,False,True,2
2024-10-21,streetcar,crowding,False,False,6
2024-10-21,streetcar,mechanical,False,False,3
2024-10-21,streetcar,operational,False,False,6
2024-10-21,streetcar,operational,False,True,1
2024-10-21,streetcar,uncategorized,False,True,1
2024-10-21,streetcar,weather,False,False,3
2024-10-21,subway,crowding,False,False,47
2024-10-21,subway,crowding,False,True,14
2024-10-21,subway,mechanical,False,False,7
2024-10-21,subway,mechanical,False,True,2
2024-10-21,subway,operational,False,False,13
2024-10-21,subway,operational,False,True,2
2024-10-21,subway,uncategorized,False,False,4
2024-10-22,bus,crowding,False,False,23
2024-10-22,bus,crowding,False,True,2
2024-10-22,bus,mechanical,False,False,38
2024-10-22,bus,mechanical,False,True,15
2024-10-22,bus,operational,False,False,43
2024-10-22,bus,operational,False,True,6
2024-10-22,bus,uncategorized,False,False,12
2024-10-22,bus,uncategorized,False,True,3
2024-10-22,bus,weather,False,False,8
2024-10-22,bus,weather,False,True,1
2024-10-22,streetcar,crowding,False,False,5
2024-10-22,streetcar,crowding,False,True,2
2024-10-22,streetcar,mechanical,False,False,3
2024-10-22,streetcar,operational,False,False,5
2024-10-22,streetcar,operational,False,True,1
2024-10-22,streetcar,uncategorized,False,False,1
2024-10-22,streetcar,weather,False,False,1
2024-10-22,subway,crowding,False,False,37
2024-10-22,subway,crowding,False,True,3
2024-10-22,subway,mechanical,False,False,12
2024-10-22,subway,mechanical,False,True,2
2024-10-22,subway,operational,False,False,14
2024-10-22,subway,operational,False,True,2
2024-10-22,subway,uncategorized,False,False,3
2024-10-23,bus,crowding,False,False,15
2024-10-23,bus,crowding,False,True,1
2024-10-23,bus,mechanical,False,False,38
2024-10-23,bus,mechanical,False,True,11
2024-10-23,bus,operational,False,False,34
2024-10-23,bus,operational,False,True,13
2024-10-23,bus,uncategorized,False,False,19
2024-10-23,bus,uncategorized,False,True,12
2024-10-23,bus,weather,False,False,10
2024-10-23,bus,weather,False,True,2
2024-10-23,streetcar,crowding,False,False,8
2024-10-23,streetcar,crowding,False,True,2
2024-10-23,streetcar,mechanical,False,False,2
2024-10-23,streetcar,operational,False,False,5
2024-10-23,streetcar,operational,False,True,2
2024-10-23,streetcar,uncategorized,False,False,5
2024-10-23,streetcar,weather,False,False,5
2024-10-23,subway,crowding,False,False,37
2024-10-23,subway,crowding,False,True,9
2024-10-23,subway,mechanical,False,False,11
2024-10-23,subway,mechanical,False,True,3
2024-10-23,subway,operational,False,False,6
2024-10-23,subway,uncategorized,False,False,3
2024-10-24,bus,crowding,False,False,16
2024-10-24,bus,crowding,False,True,3
2024-10-24,bus,mechanical,False,False,47
2024-10-24,bus,mechanical,False,True,19
2024-10-24,bus,operational,False,False,42
2024-10-24,bus,operational,False,True,6
2024-10-24,bus,uncategorized,False,False,7
2024-10-24,bus,uncategorized,False,True,4
2024-10-24,bus,weather,False,False,9
2024-10-24,bus,weather,False,True,1
2024-10-24,streetcar,crowding,False,False,4
2024-10-24,streetcar,crowding,False,True,1
2024-10-24,streetcar,mechanical,False,False,5
2024-10-24,streetcar,mechanical,False,True,1
2024-10-24,streetcar,operational,False,False,6
2024-10-24,streetcar,operational,False,True,1
2024-10-24,streetcar,uncategorized,False,False,1
2024-10-24,streetcar,weather,False,False,3
2024-10-24,streetcar,weather,False,True,1
2024-10-24,subway,crowding,False,False,31
2024-10-24,subway,crowding,False,True,7
2024-10-24,subway,mechanical,False,False,4
2024-10-24,subway,mechanical,False,True,2
2024-10-24,subway,operational,False,False,9
2024-10-24,subway,operational,False,True,6
2024-10-24,subway,uncategorized,False,False,6
2024-10-24,subway,uncategorized,False,True,1
2024-10-25,bus,crowding,False,False,10
2024-10-25,bus,crowding,False,True,4
2024-10-25,bus,mechanical,False,False,66
2024-10-25,bus,mechanical,False,True,18
2024-10-25,bus,operational,False,False,33
2024-10-25,bus,operational,False,True,11
2024-10-25,bus,uncategorized,False,False,20
2024-10-25,bus,uncategorized,False,True,1
2024-10-25,bus,weather,False,False,11
2024-10-25,streetcar,crowding,False,False,11
2024-10-25,streetcar,crowding,False,True,1
2024-10-25,streetcar,mechanical,False,False,6
2024-10-25,streetcar,mechanical,False,True,2
2024-10-25,streetcar,operational,False,False,8
2024-10-25,streetcar,uncategorized,False,False,4
2024-10-25,streetcar,weather,False,False,6
2024-10-25,subway,crowding,False,False,38
2024-10-25,subway,crowding,False,True,6
2024-10-25,subway,mechanical,False,False,8
2024-10-25,subway,mechanical,False,True,1
2024-10-25,subway,operational,False,False,7
2024-10-25,subway,operational,False,True,7
2024-10-25,subway,uncategorized,False,False,5
2024-10-26,bus,crowding,True,False,23
2024-10-26,bus,mechanical,True,False,44
2024-10-26,bus,operational,True,False,42
2024-10-26,bus,uncategorized,True,False,16
2024-10-26,bus,weather,True,False,8
2024-10-26,streetcar,crowding,True,False,13
2024-10-26,streetcar,mechanical,True,False,6
2024-10-26,streetcar,operational,True,False,15
2024-10-26,streetcar,uncategorized,True,False,5
2024-10-26,streetcar,weather,True,False,9
2024-10-26,subway,crowding,True,False,46
2024-10-26,subway,operational,True,False,8
2024-10-26,subway,uncategorized,True,False,2
2024-10-27,bus,crowding,True,False,20
2024-10-27,bus,mechanical,True,False,31
2024-10-27,bus,operational,True,False,40
2024-10-27,bus,uncategorized,True,False,16
2024-10-27,bus,weather,True,False,7
2024-10-27,streetcar,crowding,True,False,11
2024-10-27,streetcar,mechanical,True,False,12
2024-10-27,streetcar,operational,True,False,13
2024-10-27,streetcar,uncategorized,True,False,2
2024-10-27,streetcar,weather,True,False,4
2024-10-27,subway,crowding,True,False,37
2024-10-27,subway,mechanical,True,False,6
2024-10-27,subway,operational,True,False,4
2024-10-27,subway,uncategorized,True,False,5
2024-10-28,bus,crowding,False,False,15
2024-10-28,bus,crowding,False,True,4
2024-10-28,bus,mechanical,False,False,58
2024-10-28,bus,mechanical,False,True,18
2024-10-28,bus,operational,False,False,35
2024-10-28,bus,operational,False,True,14
2024-10-28,bus,uncategorized,False,False,12
2024-10-28,bus,uncategorized,False,True,11
2024-10-28,bus,weather,False,False,15
2024-10-28,bus,weather,False,True,1
2024-10-28,streetcar,crowding,False,False,14
2024-10-28,streetcar,crowding,False,True,1
2024-10-28,streetcar,mechanical,False,False,7
2024-10-28,streetcar,mechanical,False,True,1
2024-10-28,streetcar,operational,False,False,4
2024-10-28,streetcar,operational,False,True,2
2024-10-28,streetcar,uncategorized,False,True,1
2024-10-28,streetcar,weather,False,True,1
2024-10-28,subway,crowding,False,False,38
2024-10-28,subway,crowding,False,True,12
2024-10-28,subway,mechanical,False,False,8
2024-10-28,subway,mechanical,False,True,8
2024-10-28,subway,operational,False,False,10
2024-10-28,subway,operational,False,True,8
2024-10-28,subway,uncategorized,False,False,4
2024-10-29,bus,crowding,False,False,24
2024-10-29,bus,crowding,False,True,3
2024-10-29,bus,mechanical,False,False,76
2024-10-29,bus,mechanical,False,True,21
2024-10-29,bus,operational,False,False,31
2024-10-29,bus,operational,False,True,6
2024-10-29,bus,uncategorized,False,False,8
2024-10-29,bus,uncategorized,False,True,6
2024-10-29,bus,weather,False,False,6
2024-10-29,bus,weather,False,True,3
2024-10-29,streetcar,crowding,False,False,9
2024-10-29,streetcar,crowding,False,True,1
2024-10-29,streetcar,mechanical,False,False,4
2024-10-29,streetcar,mechanical,False,True,1
2024-10-29,streetcar,operational,False,False,6
2024-10-29,streetcar,uncategorized,False,False,4
2024-10-29,streetcar,uncategorized,False,True,2
2024-10-29,streetcar,weather,False,True,1
2024-10-29,subway,crowding,False,False,27
2024-10-29,subway,crowding,False,True,14
2024-10-29,subway,mechanical,False,False,13
2024-10-29,subway,mechanical,False,True,2
2024-10-29,subway,operational,False,False,9
2024-10-29,subway,operational,False,True,2
2024-10-29,subway,uncategorized,False,False,2
2024-10-29,subway,uncategorized,False,True,1
2024-10-30,bus,crowding,False,False,18
2024-10-30,bus,crowding,False,True,1
2024-10-30,bus,mechanical,False,False,49
2024-10-30,bus,mechanical,False,True,14
2024-10-30,bus,operational,False,False,22
2024-10-30,bus,operational,False,True,5
2024-10-30,bus,uncategorized,False,False,13
2024-10-30,bus,uncategorized,False,True,5
2024-10-30,bus,weather,False,False,12
2024-10-30,streetcar,crowding,False,False,6
2024-10-30,streetcar,crowding,False,True,1
2024-10-30,streetcar,mechanical,False,False,4
2024-10-30,streetcar,mechanical,False,True,1
2024-10-30,streetcar,operational,False,False,11
2024-10-30,streetcar,operational,False,True,2
2024-10-30,streetcar,uncategorized,False,False,2
2024-10-30,streetcar,uncategorized,False,True,2
2024-10-30,streetcar,weather,False,False,4
2024-10-30,streetcar,weather,False,True,1
2024-10-30,subway,crowding,False,False,29
2024-10-30,subway,crowding,False,True,12
2024-10-30,subway,mechanical,False,False,6
2024-10-30,subway,mechanical,False,True,1
2024-10-30,subway,operational,False,False,9
2024-10-30,subway,operational,False,True,3
2024-10-30,subway,uncategorized,False,False,4
2024-10-31,bus,crowding,False,False,15
2024-10-31,bus,crowding,False,True,4
2024-10-31,bus,mechanical,False,False,62
2024-10-31,bus,mechanical,False,True,16
2024-10-31,bus,operational,False,False,41
2024-10-31,bus,operational,False,True,22
2024-10-31,bus,uncategorized,False,False,9
2024-10-31,bus,uncategorized,False,True,3
2024-10-31,bus,weather,False,False,9
2024-10-31,bus,weather,False,True,1
2024-10-31,streetcar,crowding,False,False,9
2024-10-31,streetcar,crowding,False,True,1
2024-10-31,streetcar,mechanical,False,False,7
2024-10-31,streetcar,mechanical,False,True,1
2024-10-31,streetcar,operational,False,False,9
2024-10-31,streetcar,operational,False,True,3
2024-10-31,streetcar,uncategorized,False,False,1
2024-10-31,streetcar,uncategorized,False,True,2
2024-10-31,streetcar,weather,False,False,2
2024-10-31,streetcar,weather,False,True,1
2024-10-31,subway,crowding,False,False,32
2024-10-31,subway,crowding,False,True,10
2024-10-31,subway,mechanical,False,False,21
2024-10-31,subway,mechanical,False,True,5
2024-10-31,subway,operational,False,False,10
2024-10-31,subway,operational,False,True,6
2024-10-31,subway,uncategorized,False,False,3
2024-11-01,bus,crowding,False,False,22
2024-11-01,bus,crowding,False,True,3
2024-11-01,bus,mechanical,False,False,42
2024-11-01,bus,mechanical,False,True,16
2024-11-01,bus,operational,False,False,61
2024-11-01,bus,operational,False,True,18
2024-11-01,bus,uncategorized,False,False,16
2024-11-01,bus,uncategorized,False,True,2
2024-11-01,bus,weather,False,False,8
2024-11-01,bus,weather,False,True,1
2024-11-01,streetcar,crowding,False,False,6
2024-11-01,streetcar,crowding,False,True,2
2024-11-01,streetcar,mechanical,False,False,4
2024-11-01,streetcar,mechanical,False,True,1
2024-11-01,streetcar,operational,False,False,7
2024-11-01,streetcar,uncategorized,False,False,6
2024-11-01,streetcar,uncategorized,False,True,1
2024-11-01,streetcar,weather,False,False,4
2024-11-01,subway,crowding,False,False,43
2024-11-01,subway,crowding,False,True,12
2024-11-01,subway,mechanical,False,False,10
2024-11-01,subway,mechanical,False,True,1
2024-11-01,subway,operational,False,False,10
2024-11-01,subway,operational,False,True,2
2024-11-01,subway,uncategorized,False,False,4
2024-11-02,bus,crowding,True,False,17
2024-11-02,bus,mechanical,True,False,56
2024-11-02,bus,operational,True,False,41
2024-11-02,bus,uncategorized,True,False,12
2024-11-02,bus,weather,True,False,8
2024-11-02,streetcar,crowding,True,False,10
2024-11-02,streetcar,mechanical,True,False,7
2024-11-02,streetcar,operational,True,False,17
2024-11-02,streetcar,uncategorized,True,False,3
2024-11-02,streetcar,weather,True,False,5
2024-11-02,subway,crowding,True,False,49
2024-11-02,subway,mechanical,True,False,7
2024-11-02,subway,operational,True,False,6
2024-11-02,subway,uncategorized,True,False,6
2024-11-03,bus,crowding,True,False,13
2024-11-03,bus,mechanical,True,False,34
2024-11-03,bus,operational,True,False,41
2024-11-03,bus,uncategorized,True,False,10
2024-11-03,bus,weather,True,False,8
2024-11-03,streetcar,crowding,True,False,9
2024-11-03,streetcar,mechanical,True,False,3
2024-11-03,streetcar,operational,True,False,8
2024-11-03,streetcar,uncategorized,True,False,4
2024-11-03,streetcar,weather,True,False,6
2024-11-03,subway,crowding,True,False,35
